first name;last name;other;title;nachruf/tode;jub;issue_date;Geburt/Tod;ID
Bruno;Nathan;(KV)  24/1952  60  (Tiefenthal);Dr.;-;-;-;-;MBNR.1.PER.874
Else;kathan;;-;Nachruf;-;18.8.61;-;MBNR.1.PER.875
Hans;Nathan;lachruf(K.Kanowitz);Dr.;-;-;20.3.59;-;MBNR.1.PER.876
Martin;Nathan;41/1951  65;Dr.;-;-;-;-;MBNR.1.PER.877
Bruno;Nathanschn;(BetJizchak)  60;Dr.;-;-;23.5.47;-;MBNR.1.PER.878
Curt;Nawratzki;75;Dr.;-;-;26.5.6141;-;MBNR.1.PER.879
Leo;Nehab;(Herzlia)  6/1952  70;-;-;-;-;-;MBNR.1.PER.880
Eugen;Neter;To;Dr.;-;-;24.1.47;-;MBNR.1.PER.881
Richard;Neter;ilachruf;-;-;-;25.12.53;-;MBNR.1.PER.882
Dr.Siegbert;Neufeld;70;Rabb.;-;-;16.6.61;-;MBNR.1.PER.883
Alfred;Neumann;(Autor);-;Nachruf;-;24.10.52;-;MBNR.1.PER.884
Annie;heumann;Nachruf(Bergman);-;-;-;15.7.55;-;MBNR.1.PER.885
Zrich;leumann;Nachruf(Scholen);Dr.;-;-;18.11.60;-;MBNR.1.PER.886
;Neumann;Dr.Fritz  Simon(KJV)  50;-;-;-;5.9.41;-;MBNR.1.PER.887
Jacoh;lleumann;Tod;-;-;-;5.12.41;-;MBNR.1.PER.888
Uskar;ileumann;Dr  Uskar;Dr.;-;-;-;-;MBNR.1.PER.889
;Neumark;Rabb,Dr.Hanasse  (Duisburg)  lachruf(H,Epstein);-;-;-;29.1.43;-;MBNR.1.PER.890
Arthur;Nissel;(Königsberg)  ilachruf;Dr.;-;-;2.1.42;-;MBNR.1.PER.891
fritz;Noack;Perez  50;Dr.;-;-;5.1.40;-;MBNR.1.PER.892
N.A.;Nobel;N.als  Prediger(1871-1922)  (E.Simon);Rabb.;-;-;31.3.61;-;MBNR.1.PER.893
Israel;Nobel;Rabb  Israel;Rabb.;-;-;-;-;MBNR.1.PER.894
Max;Nordau;12,8.49  loo.Geburtstag(H.Reifer);Dr.;-;-;-;-;MBNR.1.PER.895
Molly;Nothnmann;;-;Nachruf;-;17.4.59;-;MBNR.1.PER.896
;Nussbaum;Anna  70;-;-;-;29.7.60;-;MBNR.1.PER.897
Fritz;Nussbaun;17/1950;-;Nachruf;-;-;-;MBNR.1.PER.898
;Nussbaum;Jakob  (Maler)  16.Todestag.80.Geburtstag;-;-;-;13.2.53;-;MBNR.1.PER.899
4einhold;Nussbaum;60  (Landauer);Dr.;-;-;19.11.48;-;MBNR.1.PER.900
Moritz;Nussbaum;70;-;-;-;31.7.53;-;MBNR.1.PER.901
DL.r.Robert;Nussbaun;DL  r.Robert;-;-;-;-;-;MBNR.1.PER.902
ilans;Ohrenstein;Tod;-;-;-;31.10.41;-;MBNR.1.PER.903
Josef;Öhrenstein;?3,1.47  80;Dr.;-;-;-;-;MBNR.1.PER.904
;Olivenbaum;Philipp;-;Nachruf;-;2.6.57;-;MBNR.1.PER.905
Anna;Ollendorff(-Kerr);80;-;-;-;28.6.46;-;MBNR.1.PER.906
Franz;Ollendorff;60;Prof.;-;-;1.4.60;-;MBNR.1.PER.907
Friedr.;Ollendorff;25,3.49  60;Dr.;-;-;-;-;MBNR.1.PER.908
Innanuel;Olsvanger;80(Thieberger);Dr.;-;-;4.4.58;-;MBNR.1.PER.909
Sir;Oppenheimer;Ernest  18,.12,57  iachruf;-;-;-;-;-;MBNR.1.PER.910
Franz;Oppenheimer;Nachruf(Bonne);Prof.;-;-;13.10.43;-;MBNR.1.PER.911
Ludwis;Oppenheimer;50;Dr.;-;-;21.11.47;-;MBNR.1.PER.912
soritz;Oppenheimer;1/1950  150.Geburtstag;-;-;-;-;-;MBNR.1.PER.913
dr.Willi;Oppenheiner;3.12,54  60;-;-;-;-;-;MBNR.1.PER.914
Seev;Orbach;März  36  lachruf;-;-;-;-;-;MBNR.1.PER.915
George;Urwell;6/1950  Leben  u.\erke;-;-;-;-;-;MBNR.1.PER.916
Schura;Öscherowitz;lachruf;-;-;-;30.7.48;-;MBNR.1.PER.917
Jehuda;Oschinsky;;-;Nachruf;-;26.3.48;-;MBNR.1.PER.918
Pater;Vesterreicher;Hans  Pater  0.  (Tauber);-;-;-;5.9.41;-;MBNR.1.PER.919
Ester;Ostrowiecka;(HT);-;Nachruf;-;18.11.60;-;MBNR.1.PER.920
Hanni;Ottensoser;;-;Nachruf;-;3.5.46;-;MBNR.1.PER.921
Akiba;Oettinger;iüachruf;-;-;-;9.2.45;-;MBNR.1.PER.922
;Pape;(Palti)  Georg;-;-;-;-;-;MBNR.1.PER.923
Bertnha;Pappemheim;10.Todestag;-;-;-;25.9.4656;-;MBNR.1.PER.924
Dr.Joseph;Patai;27.2,53;Prof.;Nachruf;-;-;-;MBNR.1.PER.925
Anna;Pauker;(Minister)  35/1951  Biogr.;-;-;-;-;-;MBNR.1.PER.926
David;Pelz;21.4,.61  75;-;-;-;-;-;MBNR.1.PER.927
llermann;Pelz;Wachruf;-;-;-;27.6.47;-;MBNR.1.PER.928
Adolf;Peritz;(Waisenhausdir,)  Bo;-;-;-;30.11.45;-;MBNR.1.PER.929
Felix;Perles;25.1l'odestag(Plessner);-;-;-;17.10.58;-;MBNR.1.PER.930
Hedwig;Perles;;-;Nachruf;-;17.9.54;-;MBNR.1.PER.931
Alfred;Perlmutter;15,3.57;Dr.;Nachruf;-;-;-;MBNR.1.PER.932
Schoschana;Persitz;50  (RW);-;-;-;20.11.42;-;MBNR.1.PER.933
Dr.A.;Philipp;Rabb  Dr  A.;Rabb.;-;-;-;-;MBNR.1.PER.934
Chaim;Fick;Herm,  Wachruf;Prof.;-;-;18.7.52;-;MBNR.1.PER.935
Ernst;Pick;28/1950;-;Nachruf;-;-;-;MBNR.1.PER.936
Fritz;Pick;To;Dr.;-;-;24.5.57;-;MBNR.1.PER.937
Ddr.Hugo;Pick;NHachruf;-;-;-;4.5.45;-;MBNR.1.PER.938
Rudolf;Pik;Wachruf;Dr.;-;-;14.1.55;-;MBNR.1.PER.939
Mosche;Pilzer;Tod;Dr.;-;-;17.6.55;-;MBNR.1.PER.940
Ludwig;Pincoffs;Elieser(KJV)  70;-;-;-;6.10.54;-;MBNR.1.PER.941
Isidor;Pinczower;Israel;-;Nachruf;-;7.12.45;-;MBNR.1.PER.942
Hax;Pinn;;-;Nachruf;-;5.12.47;-;MBNR.1.PER.943
Felix;Pinner;;Dr.;Nachruf;-;35.5.42;-;MBNR.1.PER.944
Ludwig;Pinner;50  Yen  2.2.  4890guh  17.5497;Dr.;-;-;2.2.40;-;MBNR.1.PER.945
Leon;Pinsker;50.Todestag(A.Pollak);-;-;-;5.12.41;-;MBNR.1.PER.946
koppel;Pinson;S.;Dr.;Nachruf;-;24.2.61;-;MBNR.1.PER.947
Charlotte;Plaschkes;Lea;-;Nachruf;-;13.2.59;-;MBNR.1.PER.948
Leopold;Plaschkes;Nachruf(Rk);Dr.;-;-;8.5.42;-;MBNR.1.PER.949
Siegfr.J.;Plaschkes;13,7.56  70;Dr.;-;-;-;-;MBNR.1.PER.950
Max;Plaut;Dr  Max;Dr.;-;-;-;-;MBNR.1.PER.951
Menko;Plaut;Josef  70(Prof.S.Hurwitz);Prof.;-;-;2.12.55;-;MBNR.1.PER.952
Isaak;Flessner;22/1952  Bo;-;-;-;-;-;MBNR.1.PER.953
Hartin;Plessner;Heir  (geb.1900);Prof.;-;-;-;-;MBNR.1.PER.954
Alfred;Polgar;27,.5.55  ilachruf(iIT);-;-;-;-;-;MBNR.1.PER.955
Heinz;Politzer;Gedichte  rezens,v.Brod;-;-;-;24.1.41;-;MBNR.1.PER.956
Mosche;Polke;Tod;Dr.;-;-;30.5.41;-;MBNR.1.PER.957
Adolf;Pollak;32/1951  Nachruf(Mechner};-;-;-;-;-;MBNR.1.PER.958
Siegfr.;Pollak;(Prag)  Tod;-;-;-;9.7.43;-;MBNR.1.PER.959
Max;Pomeranz;"(""Haavara"")  15.12,39  üachruf(Landsberg)";-;-;-;-;-;MBNR.1.PER.960
Therese;Pomeranz;\achruf;-;-;-;4.1.46;-;MBNR.1.PER.961
Josef;Popper;70(Felix  Weltsch);Dr.;-;-;21.11.41;-;MBNR.1.PER.962
Josef;Popper-Lynkeus;20,Todestag;-;-;-;26.12.41;-;MBNR.1.PER.963
Dr.Akiba;Posner;Bernh.  70;Rabb.;-;-;25.11.60;-;MBNR.1.PER.964
Fmil;Posner;Dr  Fmil;Dr.;-;-;-;-;MBNR.1.PER.965
Josef;Prager;70(HT);Dr.;-;-;24.6.55;-;MBNR.1.PER.966
Lotte;Prager;Shulamith;Dr.;Nachruf;-;26.4.57;-;MBNR.1.PER.967
Willy;Preiss;70;-;-;-;14.4.61;-;MBNR.1.PER.968
Jeshaja;Press;70;-;-;-;21.4.44;-;MBNR.1.PER.969
Hermann;Preuss;31/1951;-;Nachruf;-;-;-;MBNR.1.PER.970
Hugo;Preuss;(VeimarVerfassg)  loo.Geburtstag;-;-;-;13.11.60;-;MBNR.1.PER.971
Walter;Preuss;60;Dr.;-;-;21.1.55;-;MBNR.1.PER.972
Max;Pulvermacher;;-;Nachruf;-;3.6.60;-;MBNR.1.PER.973
leint;Pyritz;Zwi  28,.6.45  äiachruf;-;-;-;-;-;MBNR.1.PER.974
Alfred;Babau;(KIV)  60;Dr.;-;-;28.6.4656;-;MBNR.1.PER.975
Erwin;Rabau;60(5.Kanowitz);Prof.;-;-;20.11.59;-;MBNR.1.PER.976
dr.Israel;Rabin;39/1951;-;Nachruf;-;-;-;MBNR.1.PER.977
leonhard;Ragaz;75(Buber);-;-;-;20.7.43;-;MBNR.1.PER.978
Clara;Ragaz-Nadis;;-;Nachruf;-;30.11.57;-;MBNR.1.PER.979
Elijahu;Rapaport;(Geigenbauer)  18/1952;-;Nachruf;-;-;-;MBNR.1.PER.980
W.E.;Rappard;(Genf)  iachruf;Prof.;-;-;16.5.58;-;MBNR.1.PER.981
Fritz;Rathenau;4/1950;Dr.;Nachruf;-;-;-;MBNR.1.PER.982
Walter;Rathenau;25/1952  30.Todestag(Landauer?);Dr.;-;-;-;-;MBNR.1.PER.983
Hans;Rehfisch;J.  lachruf;-;-;-;24.6.400;-;MBNR.1.PER.984
kElisabeth;Reich;lachruf;-;-;-;21.10.55;-;MBNR.1.PER.985
Adolf;Reifenberg;Prof  Adolf;Prof.;-;-;-;-;MBNR.1.PER.986
Manfred;Reifer;10,4,53  Wachruf;Dr.;-;-;-;-;MBNR.1.PER.987
ax;Reiner;"(""VossZeitg"")  Tod";-;-;-;28.1.44;-;MBNR.1.PER.988
Louis.;Reingenheim;Louis  ;-;-;-;-;-;MBNR.1.PER.989
Max;Reinhardt;Tod;Prof.;-;-;5.11.43;-;MBNR.1.PER.990
Isi;Reiss;iachruf(KL);-;-;-;31.12.54;-;MBNR.1.PER.991
David;Remes;21/1951;-;Nachruf;-;-;-;MBNR.1.PER.992
Ossy;Renardy;iWachruf;-;-;-;5.2.54;-;MBNR.1.PER.993
K.H.;Rengstorf;Prof  K.H.;Prof.;-;-;-;-;MBNR.1.PER.994
Karl;Renner;(östrr.Präs)  2/1951;-;Nachruf;-;-;-;MBNR.1.PER.995
Felix;Resek;(F,Weltsch);Dr.;Nachruf;-;15.11.57;-;MBNR.1.PER.996
Izchak;Reznikov;(Breslau)  lachruf(M.Jacobsohn);-;-;-;3.3.44;-;MBNR.1.PER.997
Elieser;Rieger;Prof  Elieser;Prof.;-;-;-;-;MBNR.1.PER.998
Paul;Riesenfeld;43/1950  70;Dr.;-;-;-;-;MBNR.1.PER.999
;ee;a8.  dass;-;-;-;-;-;MBNR.1.PER.1000
Marco;Romano;1,5.42  wachruf(Rir);Dr.;-;-;-;-;MBNR.1.PER.1001
Emanuel;Roer;50;-;-;-;12.9.41;-;MBNR.1.PER.1002
Johanna;Rosen;Nachruf(S.Kanowitz);-;-;-;10.10.58;-;MBNR.1.PER.1003
Paula;Rosen;31/1951  Tod;-;-;-;-;-;MBNR.1.PER.1004
;Rosen;Pinchas  Felix(KJV)  Hai  37  50  0e  ze  u;-;-;-;-;-;MBNR.1.PER.1005
Hax;Rosenbaum;leir  25.3,56  70;-;-;-;-;-;MBNR.1.PER.1006
Egon;Rosenberg;60;Dr.;-;-;4.4.41;-;MBNR.1.PER.1007
C.;Rosenberger;;Dr.;Nachruf;-;21.8.59;-;MBNR.1.PER.1008
Uri;Rosenblatt(Avigad);;-;Nachruf;-;28.1.55;-;MBNR.1.PER.1009
Fanny;Rosenbliith;80;-;-;-;27.6.41;-;MBNR.1.PER.1010
Felix;Rosenbliith;s:  Rosen,P,F.;-;-;-;-;-;MBNR.1.PER.1011
Hadassah;Rosenblüth;iachruf(Blumenfeld);-;-;-;7.9.45;-;MBNR.1.PER.1012
Josef;Rosenblüth;Nachruf(0.Lehmann);-;-;-;6.11.53;-;MBNR.1.PER.1013
Leo;Rosenblüth;50;Dr.;-;-;13.8.43;-;MBNR.1.PER.1014
Martin;Rosenblüth;(HIV)  70(Blumenfeld);Dr.;-;-;16.3.56;-;MBNR.1.PER.1015
Fritz;Rosenbusch;70;Dr.;-;-;24.8.56;-;MBNR.1.PER.1016
Julius;Rosenfeld;;Dr.;Nachruf;-;28.1.49;-;MBNR.1.PER.1017
;Rosenheim;Jacob  (Ag.Jisr.)  9;-;-;-;15.11.60;-;MBNR.1.PER.1018
Max;Rosenkranz(Rost);;-;Nachruf;-;11.6.48;-;MBNR.1.PER.1019
Pr.Mosche;Rosenmann;Rabb  Pr.Mosche;Rabb.;-;-;-;-;MBNR.1.PER.1020
Felix;Rosenow;Tod;Dr.;-;-;13.8.43;-;MBNR.1.PER.1021
Felix;Rosenow;28/1950;-;Nachruf;-;-;-;MBNR.1.PER.1022
Franz;Rosenzweig;20.Todestag(HT);-;-;-;23.12.49;-;MBNR.1.PER.1023
David;Rosolio;;-;Nachruf;-;26.5.61;-;MBNR.1.PER.1024
Dora;Rosolio;;-;Nachruf;-;26.6.59;-;MBNR.1.PER.1025
Felix;Rossert;80;-;-;-;29.6.56;-;MBNR.1.PER.1026
Tile;Rössler;22,5.59;-;Nachruf;-;-;-;MBNR.1.PER.1027
;Roth;Emmy  Tod;-;-;-;24.7.42;-;MBNR.1.PER.1028
Erich;Roth;50;-;-;-;3.8.45;-;MBNR.1.PER.1029
Joseph;Roth;20/1951  Erinnerungen  an  JR;-;-;-;-;-;MBNR.1.PER.1030
Käthe;Roth;Nachruf(G.Wollstein);-;-;-;20.11.42;-;MBNR.1.PER.1031
Alois;Rothenberg;;Dr.;Nachruf;-;9.8.46;-;MBNR.1.PER.1032
Alfred;Rothmann;Fritz(KJV);Dr.;Nachruf;-;2.3.56;-;MBNR.1.PER.1033
Therese;Rothmann;31/1950  Tod;-;-;-;-;-;MBNR.1.PER.1034
Anthony;Rothschild;de-,  24.2,61;-;Nachruf;-;-;-;MBNR.1.PER.1035
Baron;Rothschild;Edmond  de-.  Nov.1934  Wachruf;-;-;-;-;-;MBNR.1.PER.1036
Lr.Hugo;Rothschild;26/1952  70  (T.Landau);-;-;-;-;-;MBNR.1.PER.1037
Fischel;Rottenstreich;Juli  1938;Dr.;Nachruf;-;-;-;MBNR.1.PER.1038
Ernst;Rowohlt;;-;Nachruf;-;16.12.60;-;MBNR.1.PER.1039
Rudolf;Rudberg;;Dr.;Nachruf;-;5.10.56;-;MBNR.1.PER.1040
Josef;Rufeisen;;Dr.;Nachruf;-;30.9.49;-;MBNR.1.PER.1041
Friedr.5S.;Rülf;Rabb  Friedr.5S.;Rabb.;-;-;-;-;MBNR.1.PER.1042
Arthur;Ruppin;März  1936  60(Herlitz,Gronemann);Dr.;-;-;-;-;MBNR.1.PER.1043
Kurt;Ruppin;50;-;-;-;24.53.44;-;MBNR.1.PER.1044
Siegfried;Ruppin;;-;Nachruf;-;27.6.47;-;MBNR.1.PER.1045
Pinchas;Ruthenberg;;-;Nachruf;-;9.1.42;-;MBNR.1.PER.1046
med.Albert;Sachs;;Dr.;Nachruf;-;29.56.45;-;MBNR.1.PER.1047
Erich;Sachs;(Berlin)  60;-;-;-;1.5.42;-;MBNR.1.PER.1048
Nelly;Sachs;Begeeng  m.e.dt-jüd.Lyrikerin(Wunderlich);-;-;-;23.10.59;-;MBNR.1.PER.1049
Ant.de-.;Saint-Exupery;6/1950  s:Tod  d.Dichters;-;-;-;-;-;MBNR.1.PER.1050
Lutz;Salinger;\achruf;-;-;-;20.7.45;-;MBNR.1.PER.1051
.Wilhelm;Salinger;Dr.  Wilhelm;Dr.;-;-;-;-;MBNR.1.PER.1052
Joseph;Salkind;25/1950;-;Nachruf;-;-;-;MBNR.1.PER.1053
Gred;Sallis-Freudenthal;50;Dr.;-;-;18.8.44;-;MBNR.1.PER.1054
Alice;Salomon;(+30.8.48)Wirdigung;-;-;-;20.2.59;-;MBNR.1.PER.1055
Felix;Salten;Tod;-;-;-;12.10.45;-;MBNR.1.PER.1056
Eugen;Samson;4.11,55  Nachruf(HT);-;-;-;-;-;MBNR.1.PER.1057
Clara;Samuel;80;-;-;-;6.6.58;-;MBNR.1.PER.1058
Georg;Samuel;iiachruf(4.Smolra);-;-;-;13.10.43;-;MBNR.1.PER.1059
Lord;Samuel;"Herbert  Profil(""Observer"")";-;-;-;9.12.49;-;MBNR.1.PER.1060
Rudolf;Samuel;Nachruf(Landauer);Prof.;-;-;11.2.49;-;MBNR.1.PER.1061
Dr.S.;Samuel;Rabb  Dr.S.;Rabb.;-;-;-;-;MBNR.1.PER.1062
//alter;Samuel;50;-;-;-;31.10.41;-;MBNR.1.PER.1063
Jizchak;Samunov;36/1950;-;Nachruf;-;-;-;MBNR.1.PER.1064
Jakob;Sandbank;Juni  1939;-;Nachruf;-;-;-;MBNR.1.PER.1065
Aron;Sandler;8.1,54  75  (Herlitz);Dr.;-;-;-;-;MBNR.1.PER.1066
Georg;Sandler;;Dr.;Nachruf;-;4.9.59;-;MBNR.1.PER.1067
Walter;Saenger;(Kup.lilwe);-;Nachruf;-;13.9.57;-;MBNR.1.PER.1068
Sir;Sasson;Victor  1,9.61  (Sassoon);-;Nachruf;-;-;-;MBNR.1.PER.1069
Leon;Saul;60;-;-;-;11.6.43;-;MBNR.1.PER.1070
br.Hugo;Schachtel;Hillel  (Breslau-Haifa)  To(R.Auerbach);-;-;-;24.5.4656;-;MBNR.1.PER.1071
Isidor;Schalit;Dr  Isidor;Dr.;-;-;-;-;MBNR.1.PER.1072
2zwi;Schärf;;Dr.;Nachruf;-;5.10.54;-;MBNR.1.PER.1073
Miriam;Schatz;80;-;-;-;30.11.57;-;MBNR.1.PER.1074
Jizchak;Schenhar;iachruf(M.Mayer);-;-;-;28.6.57;-;MBNR.1.PER.1075
Arie;Schenkar;;-;Nachruf;-;16.10.59;-;MBNR.1.PER.1076
ieo;Scherek;60;Dr.;-;-;13.11.53;-;MBNR.1.PER.1077
Alfred;Scherk;(Ramotilashawin)  80(Herlitz);-;-;-;19.6.53;-;MBNR.1.PER.1078
Fritz;Schiff;50;Dr.;-;-;27.6.41;-;MBNR.1.PER.1079
Louis;Schiff;(CSt)  Tod;-;-;-;10.4.42;-;MBNR.1.PER.1080
David;Schimoni;(Autor)  kachruf;-;-;-;21.12.56;-;MBNR.1.PER.1081
Heinr.;Schinagel;(JaphetBank)  9/1952  Tod;-;-;-;-;-;MBNR.1.PER.1082
Julius;Schindler;(Hambg-NewYork)  lachruf(B.David);-;-;-;20.2.42;-;MBNR.1.PER.1083
kartin;Schindler;kartin(KJV  Hindenburg);-;-;-;-;-;MBNR.1.PER.1084
Karl;Schleissner;5/1951  70;-;-;-;-;-;MBNR.1.PER.1085
Dr.Abr.;Schlesinger;Rabb.Dr  Abr  ;Rabb.;-;-;-;-;MBNR.1.PER.1086
Julius;Schlesinger;31,5.46;Dr.;Nachruf;-;-;-;MBNR.1.PER.1087
Heinr.;Schleyer;75;Dr.;-;-;12.4.49;-;MBNR.1.PER.1088
Josef;Schloss;ilachruf;-;-;-;15.2.57;-;MBNR.1.PER.1089
bavid;schlossberg;50  (EC);Dr.;-;-;4.6.43;-;MBNR.1.PER.1090
ilerm.Fina;Schlossberg;(Blumenfeld);-;Nachruf;-;23.10.59;-;MBNR.1.PER.1091
Siegefr.;Schmitz;Tod;Dr.;-;-;21.3.41;-;MBNR.1.PER.1092
Arthur;Schnabel;34/1951;-;Nachruf;-;-;-;MBNR.1.PER.1093
Berta;Schnabel;28/1950;-;Nachruf;-;-;-;MBNR.1.PER.1094
;Schneur;,Salman  lachruf(Irlayer);-;-;-;6.3.59;-;MBNR.1.PER.1095
;Schneurson;Prof,Fischel;-;Nachruf;-;11.7.58;-;MBNR.1.PER.1096
Arthur;Schnitzler;46/1951  Nachlass  AS(H.Schnitzler);-;-;-;-;-;MBNR.1.PER.1097
ilermann;Schocken;24.9,54  85;-;-;-;-;-;MBNR.1.PER.1098
Josepha;Schocken;29,8.58  (Geis);-;Nachruf;-;-;-;MBNR.1.PER.1099
Leo;Schocken;Dr  Leo;Dr.;-;-;-;-;MBNR.1.PER.1100
;Schocken;Lilli  Nachruf(ilarg.Moses);-;-;-;17.10.58;-;MBNR.1.PER.1101
Salman;Schocken;"S.  Oktobu37  60(Blumenfeld)  """;-;-;-;-;-;MBNR.1.PER.1102
Wilhelm;Schocken;80;-;-;-;5.2.54;-;MBNR.1.PER.1103
Theobald;Scholem;70;-;-;-;4.6.43;-;MBNR.1.PER.1104
Werner;Scholem;Tod;-;-;-;23.10.40;-;MBNR.1.PER.1105
willy;Schoen;Dr  willy;Dr.;-;-;-;-;MBNR.1.PER.1106
Freiherr;Schoenaich;v.;-;Nachruf;-;19.2.54;-;MBNR.1.PER.1107
Arnold;Schönberg;75;-;-;-;22.9.49..;-;MBNR.1.PER.1108
Arnold;Schönenberg;;-;Nachruf;-;11.11.60;-;MBNR.1.PER.1109
Ottilie;Schönewald;;-;Nachruf;-;7.7.61;-;MBNR.1.PER.1110
llerbert;Schönfeldt;S.  iachruf  em;Dr.;-;-;13.7.56;-;MBNR.1.PER.1111
Ludwig;Schoenholz;Nachruf(0.Hay);Prof.;-;-;24.10.41;-;MBNR.1.PER.1112
Max;Schornstein;70;Dr.;-;-;9.2.40;-;MBNR.1.PER.1113
David;Schorr;Tod;Prof.;-;-;6.6.42;-;MBNR.1.PER.1114
Adolf;Schoyer;(Berlin-London)  70;-;-;-;28.8.42;-;MBNR.1.PER.1115
Else;Schragenheim;;-;Nachruf;-;14.5.43;-;MBNR.1.PER.1116
Dr.;Schreiber;29,10.54;Rabb.;Nachruf;-;-;-;MBNR.1.PER.1117
Alfred;Schröder;12/1952  70;Prof.;-;-;-;-;MBNR.1.PER.1118
Trof.Issai;schur;Tod;-;-;-;17.1.41;-;MBNR.1.PER.1119
Hermann;Schwab;80;-;-;-;8.5.59;-;MBNR.1.PER.1120
Mosche;Schwabe;iachruf;Prof.;-;-;23.9.56;-;MBNR.1.PER.1121
Haurice;Schwartz;29.5,60  ilachruf;-;-;-;-;-;MBNR.1.PER.1122
ör.Alfred;Schwarz;  70(S.Moses);-;-;-;2.3.56;-;MBNR.1.PER.1123
ör.Karl;Schwarz;  60(P.Landau);-;-;-;20.4.45;-;MBNR.1.PER.1124
Julius;Schwarzschild;dachruf(Hr);Dr.;-;-;31.7.53;-;MBNR.1.PER.1125
Albert;Schweitzer;2/1950  75;Prof.;-;-;-;-;MBNR.1.PER.1126
Julius;Sebba;15/1952  70;Dr.;-;-;-;-;MBNR.1.PER.1127
Jacob;Segall;+1959)  (Adler-Rudel);Dr.;Nachruf;-;18.3.60;-;MBNR.1.PER.1128
Recha;Segall;80;-;-;-;6.11.59;-;MBNR.1.PER.1129
losa;Sepall;(EC);-;Nachruf;-;25.1.57;-;MBNR.1.PER.1130
r.Felix;Seidemann;Nachmf;-;-;-;9.6.44;-;MBNR.1.PER.1131
Otto;Selberg;65;-;-;-;23.7.43;-;MBNR.1.PER.1132
Dr.Cäsar;Seligmann;29/1950;Rabb.;Nachruf;-;-;-;MBNR.1.PER.1133
Franziska;Seligmann;6.12,40  (W.Gross);-;Nachruf;-;-;-;MBNR.1.PER.1134
Raphael;Seligmann;Dr  Raphael(lAutor);Dr.;-;-;-;-;MBNR.1.PER.1135
;Seligsohn;Julius  L.(Berlin);-;Nachruf;-;21.5.42;-;MBNR.1.PER.1136
\erner;Senator;David  50(E.Simon);Dr.;-;-;6.9.46;-;MBNR.1.PER.1137
Enzio;Sereni;(+1944);Dr.;Nachruf;-;26.10.45;-;MBNR.1.PER.1138
George;Shaw;Bernard  45/1950  (Nachruf);-;-;-;-;-;MBNR.1.PER.1139
Max;Sichel;;Dr.;-;-;5.3.54;-;MBNR.1.PER.1140
Julius;Siegel;25/1951;Dr.;Nachruf;-;-;-;MBNR.1.PER.1141
Arthur;Silbergleit;3/1951  in  menoriam;-;-;-;-;-;MBNR.1.PER.1142
Nax;Silberstein;60;-;-;-;17.5.57;-;MBNR.1.PER.1143
Georg;Simmel;+28.9.1918)Zum  Gedenken;-;-;-;3.10.58;-;MBNR.1.PER.1144
Artur;Simon;70;-;-;-;7.1.55;-;MBNR.1.PER.1145
.Ernst;Simon;Prof  .Ernst;Prof.;-;-;-;-;MBNR.1.PER.1146
Fritz;Simon;Michael(KJY)  60(Herlitz);Dr.;-;-;19.9.61;-;MBNR.1.PER.1147
Julius;Simon;70  (RW);-;-;-;7.9.45;-;MBNR.1.PER.1148
Dozent;Simons;Dr.Albert  60(H.Hitsch);-;-;-;30.4.54;-;MBNR.1.PER.1149
...;Simonsohn;100.Todestag;Rabb.;-;-;14.65.46;-;MBNR.1.PER.1150
Kurt;Singer;;Dr.;Nachruf;-;21.7.44;-;MBNR.1.PER.1151
;Singer;Dr.Moritz  Mosche;-;Nachruf;-;19.10.56;-;MBNR.1.PER.1152
Hugo;Singermann;Hillel  iachruf;-;-;-;18.5.53;-;MBNR.1.PER.1153
Hermann;Sinsheimer;+1950)  Ss  Erinnerungen(RW);-;-;-;10.6.55;-;MBNR.1.PER.1154
liosche;Smilanski;70  {R#);-;-;-;3.3.44;-;MBNR.1.PER.1155
Esther;Smoira;39/1951;-;Nachruf;-;-;-;MBNR.1.PER.1156
Nosche;Smoira;9/39  50;Dr.;-;-;-;-;MBNR.1.PER.1157
General;Smuts;Jan  Chr.  38/1950;-;Nachruf;-;-;-;MBNR.1.PER.1158
Nachum;Sokolow;Hai  56;-;Nachruf;-;-;-;MBNR.1.PER.1159
Ur.iax;Soloweitschik(Solieli);Nachruf(Herlitz);-;-;-;5.4.57;-;MBNR.1.PER.1160
ierner;Sombart;Prof  ierner;Prof.;-;-;-;-;MBNR.1.PER.1161
Ernst;Sommer;Nachruf(Thieberger);-;-;-;28.10.55;-;MBNR.1.PER.1162
Albert;Sondheimer;Dr  Albert;Dr.;-;-;-;-;MBNR.1.PER.1163
Abrahan;Sonne;Dr  Abrahan;Dr.;-;-;-;-;MBNR.1.PER.1164
Salli;Sonnenreich(Zohar);S.;-;Nachruf;-;9.4.54;-;MBNR.1.PER.1165
Robert;Sonnenwald;;Dr.;Nachruf;-;17.5.4656;-;MBNR.1.PER.1166
S.E.;Soskin;(Kloetzel);Dr.;-;-;16.5.41;-;MBNR.1.PER.1167
Meir;Spanier;;Dr.;Nachruf;-;16.7.43;-;MBNR.1.PER.1168
iliachael;Spanier;;-;Nachruf;-;30.1.48;-;MBNR.1.PER.1169
Esther;Spiegel;lachruf(Gronemann);-;-;-;5.7.46;-;MBNR.1.PER.1170
GCustav(Lehrer;Spier;;-;Nachruf;-;7.12.45;-;MBNR.1.PER.1171
